customer_id,signup_day,population_type,hard_negative_subtype,ring_id,device_id,address_id,payment_fp_id
C0004980,53,normal,,,D004981,A004981,PF004981
C0004981,72,normal,,,D004982,A004982,PF004982
C0004982,3,normal,,,D004983,A004983,PF004983
C0004983,51,normal,,,D004984,A004984,PF004984
C0004984,5,normal,,,D004985,A004985,PF004985
C0004985,90,normal,,,D004986,A004986,PF004986
C0004986,68,normal,,,D004987,A004987,PF004987
C0004987,18,normal,,,D004988,A004988,PF004988
C0004988,52,normal,,,D004989,A004989,PF004989
C0004989,10,normal,,,D004990,A004990,PF004990
C0004990,80,normal,,,D004991,A004991,PF004991
C0004991,19,normal,,,D004992,A004992,PF004992
C0004992,60,normal,,,D004993,A004993,PF004993
C0004993,7,adaptive_abuse,,AA_RING0087,D004994,A006193,PF006193
C0004994,15,normal,,,D004995,A004995,PF004995
C0004995,98,naive_abuse,,NA_RING0059,D006059,A006059,PF004996
C0004996,38,normal,,,D004997,A004997,PF004997
C0004997,12,normal,,,D004998,A004998,PF004998
C0004998,69,normal,,,D004999,A004999,PF004999
C0004999,20,normal,,,D005000,A005000,PF005000
C0005000,58,normal,,,D005001,A005001,PF005001
C0005001,80,naive_abuse,,NA_RING0104,D006104,A005002,PF006104
C0005002,68,normal,,,D005003,A005003,PF005003
C0005003,24,normal,,,D005004,A005004,PF005004
C0005004,23,normal,,,D005005,A005005,PF005005
C0005005,22,normal,,,D005006,A005006,PF005006
C0005006,63,hard_negative,shared_household,HH0044,D005007,A006254,PF006254
C0005007,67,normal,,,D005008,A005008,PF005008
C0005008,52,normal,,,D005009,A005009,PF005009
C0005009,39,adaptive_abuse,,AA_RING0027,D006133,A005010,PF006133
C0005010,6,adaptive_abuse,,AA_RING0101,D006207,A006207,PF006207
C0005011,83,normal,,,D005012,A005012,PF005012
C0005012,66,normal,,,D005013,A005013,PF005013
C0005013,63,naive_abuse,,NA_RING0073,D006073,A005014,PF005014
C0005014,10,normal,,,D005015,A005015,PF005015
C0005015,28,normal,,,D005016,A005016,PF005016
C0005016,30,normal,,,D005017,A005017,PF005017
C0005017,59,adaptive_abuse,,AA_RING0062,D006168,A006168,PF006168
C0005018,78,adaptive_abuse,,AA_RING0001,D005019,A005019,PF006107
C0005019,86,normal,,,D005020,A005020,PF005020
C0005020,52,normal,,,D005021,A005021,PF005021
C0005021,36,normal,,,D005022,A005022,PF005022
C0005022,40,normal,,,D005023,A005023,PF005023
C0005023,73,naive_abuse,,NA_RING0076,D006076,A005024,PF006076
C0005024,31,normal,,,D005025,A005025,PF005025
C0005025,41,normal,,,D005026,A005026,PF005026
C0005026,78,hard_negative,shared_household,HH0048,D005027,A006258,PF005027
C0005027,54,normal,,,D005028,A005028,PF005028
C0005028,46,naive_abuse,,NA_RING0054,D006054,A005029,PF006054
C0005029,73,normal,,,D005030,A005030,PF005030
C0005030,28,naive_abuse,,NA_RING0073,D006073,A006073,PF006073
C0005031,6,normal,,,D005032,A005032,PF005032
C0005032,78,normal,,,D005033,A005033,PF005033
C0005033,45,normal,,,D005034,A005034,PF005034
C0005034,32,normal,,,D005035,A005035,PF005035
C0005035,9,normal,,,D005036,A005036,PF005036
C0005036,92,normal,,,D005037,A005037,PF005037
C0005037,72,normal,,,D005038,A005038,PF005038
C0005038,27,hard_negative,popular_product_volume,,D005039,A005039,PF005039
C0005039,60,normal,,,D005040,A005040,PF005040
C0005040,46,normal,,,D005041,A005041,PF005041
C0005041,32,hard_negative,high_return_fashion,,D005042,A005042,PF005042
C0005042,31,normal,,,D005043,A005043,PF005043
C0005043,7,hard_negative,new_merchant_thin_history,,D005044,A005044,PF005044
C0005044,97,normal,,,D005045,A005045,PF005045
C0005045,92,normal,,,D005046,A005046,PF005046
C0005046,87,normal,,,D005047,A005047,PF005047
C0005047,31,naive_abuse,,NA_RING0055,D006055,A005048,PF006055
C0005048,99,normal,,,D005049,A005049,PF005049
C0005049,27,normal,,,D005050,A005050,PF005050
C0005050,82,adaptive_abuse,,AA_RING0032,D006138,A005051,PF005051
C0005051,10,normal,,,D005052,A005052,PF005052
C0005052,31,naive_abuse,,NA_RING0010,D006010,A005053,PF006010
C0005053,57,hard_negative,new_merchant_thin_history,,D005054,A005054,PF005054
C0005054,96,adaptive_abuse,,AA_RING0093,D006199,A006199,PF005055
C0005055,26,adaptive_abuse,,AA_RING0100,D005056,A006206,PF006206
C0005056,43,adaptive_abuse,,AA_RING0004,D005057,A005057,PF006110
C0005057,84,normal,,,D005058,A005058,PF005058
C0005058,47,hard_negative,popular_product_volume,,D005059,A005059,PF005059
C0005059,68,naive_abuse,,NA_RING0058,D005060,A005060,PF006058
C0005060,41,normal,,,D005061,A005061,PF005061
C0005061,0,normal,,,D005062,A005062,PF005062
C0005062,28,adaptive_abuse,,AA_RING0048,D006154,A005063,PF005063
C0005063,56,normal,,,D005064,A005064,PF005064
C0005064,1,normal,,,D005065,A005065,PF005065
C0005065,23,normal,,,D005066,A005066,PF005066
C0005066,95,normal,,,D005067,A005067,PF005067
C0005067,1,hard_negative,shared_household,HH0022,D005068,A006232,PF005068
C0005068,24,normal,,,D005069,A005069,PF005069
C0005069,61,normal,,,D005070,A005070,PF005070
C0005070,56,naive_abuse,,NA_RING0006,D005071,A005071,PF006006
C0005071,20,normal,,,D005072,A005072,PF005072
C0005072,5,hard_negative,promo_spike,,D005073,A005073,PF005073
C0005073,89,normal,,,D005074,A005074,PF005074
C0005074,55,naive_abuse,,NA_RING0058,D006058,A006058,PF006058
C0005075,57,adaptive_abuse,,AA_RING0083,D005076,A005076,PF006189
C0005076,5,normal,,,D005077,A005077,PF005077
C0005077,20,normal,,,D005078,A005078,PF005078
C0005078,7,normal,,,D005079,A005079,PF005079
C0005079,97,normal,,,D005080,A005080,PF005080
C0005080,76,hard_negative,high_return_fashion,,D005081,A005081,PF005081
C0005081,54,normal,,,D005082,A005082,PF005082
C0005082,68,normal,,,D005083,A005083,PF005083
C0005083,16,normal,,,D005084,A005084,PF005084
C0005084,98,normal,,,D005085,A005085,PF005085
C0005085,51,naive_abuse,,NA_RING0080,D005086,A006080,PF005086
C0005086,51,normal,,,D005087,A005087,PF005087
C0005087,95,normal,,,D005088,A005088,PF005088
C0005088,9,normal,,,D005089,A005089,PF005089
C0005089,42,naive_abuse,,NA_RING0084,D006084,A005090,PF006084
C0005090,8,normal,,,D005091,A005091,PF005091
C0005091,42,normal,,,D005092,A005092,PF005092
C0005092,26,normal,,,D005093,A005093,PF005093
C0005093,46,normal,,,D005094,A005094,PF005094
C0005094,70,adaptive_abuse,,AA_RING0068,D006174,A005095,PF006174
C0005095,28,normal,,,D005096,A005096,PF005096
C0005096,5,normal,,,D005097,A005097,PF005097
C0005097,16,hard_negative,new_merchant_thin_history,,D005098,A005098,PF005098
C0005098,71,normal,,,D005099,A005099,PF005099
C0005099,57,normal,,,D005100,A005100,PF005100
C0005100,97,normal,,,D005101,A005101,PF005101
C0005101,89,normal,,,D005102,A005102,PF005102
C0005102,16,hard_negative,promo_spike,,D005103,A005103,PF005103
C0005103,73,naive_abuse,,NA_RING0089,D006089,A005104,PF006089
C0005104,9,adaptive_abuse,,AA_RING0100,D006206,A005105,PF005105
C0005105,9,naive_abuse,,NA_RING0010,D006010,A005106,PF006010
C0005106,79,normal,,,D005107,A005107,PF005107
C0005107,40,normal,,,D005108,A005108,PF005108
C0005108,99,normal,,,D005109,A005109,PF005109
C0005109,0,adaptive_abuse,,AA_RING0008,D006114,A005110,PF005110
C0005110,50,hard_negative,high_return_fashion,,D005111,A005111,PF005111
C0005111,30,normal,,,D005112,A005112,PF005112
C0005112,98,normal,,,D005113,A005113,PF005113
C0005113,66,hard_negative,shared_household,HH0006,D006216,A006216,PF005114
C0005114,77,adaptive_abuse,,AA_RING0072,D006178,A005115,PF006178
C0005115,29,hard_negative,popular_product_volume,,D005116,A005116,PF005116
C0005116,89,normal,,,D005117,A005117,PF005117
C0005117,84,normal,,,D005118,A005118,PF005118
C0005118,78,normal,,,D005119,A005119,PF005119
C0005119,47,normal,,,D005120,A005120,PF005120
C0005120,92,adaptive_abuse,,AA_RING0070,D006176,A006176,PF006176
C0005121,66,normal,,,D005122,A005122,PF005122
C0005122,6,normal,,,D005123,A005123,PF005123
C0005123,88,normal,,,D005124,A005124,PF005124
C0005124,2,normal,,,D005125,A005125,PF005125
C0005125,68,normal,,,D005126,A005126,PF005126
C0005126,24,normal,,,D005127,A005127,PF005127
C0005127,89,naive_abuse,,NA_RING0049,D005128,A005128,PF006049
C0005128,72,normal,,,D005129,A005129,PF005129
C0005129,80,normal,,,D005130,A005130,PF005130
C0005130,69,normal,,,D005131,A005131,PF005131
C0005131,56,normal,,,D005132,A005132,PF005132
C0005132,86,hard_negative,new_merchant_thin_history,,D005133,A005133,PF005133
C0005133,29,naive_abuse,,NA_RING0039,D005134,A005134,PF006039
C0005134,52,normal,,,D005135,A005135,PF005135
C0005135,29,adaptive_abuse,,AA_RING0018,D005136,A005136,PF005136
C0005136,11,hard_negative,promo_spike,,D005137,A005137,PF005137
C0005137,87,normal,,,D005138,A005138,PF005138
C0005138,49,normal,,,D005139,A005139,PF005139
C0005139,5,normal,,,D005140,A005140,PF005140
C0005140,82,naive_abuse,,NA_RING0038,D005141,A005141,PF006038
C0005141,94,normal,,,D005142,A005142,PF005142
C0005142,66,normal,,,D005143,A005143,PF005143
C0005143,32,hard_negative,shared_household,HH0007,D006217,A006217,PF005144
C0005144,85,naive_abuse,,NA_RING0048,D006048,A006048,PF005145
C0005145,73,normal,,,D005146,A005146,PF005146
C0005146,28,hard_negative,popular_product_volume,,D005147,A005147,PF005147
C0005147,33,normal,,,D005148,A005148,PF005148
C0005148,98,naive_abuse,,NA_RING0100,D005149,A005149,PF005149
C0005149,95,normal,,,D005150,A005150,PF005150
C0005150,67,normal,,,D005151,A005151,PF005151
C0005151,3,adaptive_abuse,,AA_RING0067,D005152,A005152,PF006173
C0005152,22,normal,,,D005153,A005153,PF005153
C0005153,35,normal,,,D005154,A005154,PF005154
C0005154,53,normal,,,D005155,A005155,PF005155
C0005155,86,normal,,,D005156,A005156,PF005156
C0005156,84,normal,,,D005157,A005157,PF005157
C0005157,27,normal,,,D005158,A005158,PF005158
C0005158,10,hard_negative,popular_product_volume,,D005159,A005159,PF005159
C0005159,27,hard_negative,popular_product_volume,,D005160,A005160,PF005160
C0005160,23,normal,,,D005161,A005161,PF005161
C0005161,89,normal,,,D005162,A005162,PF005162
C0005162,1,naive_abuse,,NA_RING0098,D006098,A005163,PF005163
C0005163,83,normal,,,D005164,A005164,PF005164
C0005164,65,normal,,,D005165,A005165,PF005165
C0005165,10,normal,,,D005166,A005166,PF005166
C0005166,68,normal,,,D005167,A005167,PF005167
C0005167,58,normal,,,D005168,A005168,PF005168
C0005168,0,hard_negative,shared_household,HH0018,D006228,A006228,PF005169
C0005169,22,adaptive_abuse,,AA_RING0025,D006131,A005170,PF006131
C0005170,34,normal,,,D005171,A005171,PF005171
C0005171,21,normal,,,D005172,A005172,PF005172
C0005172,57,normal,,,D005173,A005173,PF005173
C0005173,61,normal,,,D005174,A005174,PF005174
C0005174,16,hard_negative,promo_spike,,D005175,A005175,PF005175
C0005175,12,normal,,,D005176,A005176,PF005176
C0005176,65,adaptive_abuse,,AA_RING0077,D006183,A006183,PF006183
C0005177,46,normal,,,D005178,A005178,PF005178
C0005178,26,normal,,,D005179,A005179,PF005179
C0005179,25,normal,,,D005180,A005180,PF005180
C0005180,3,normal,,,D005181,A005181,PF005181
C0005181,85,naive_abuse,,NA_RING0051,D006051,A005182,PF006051
C0005182,84,normal,,,D005183,A005183,PF005183
C0005183,55,normal,,,D005184,A005184,PF005184
C0005184,34,normal,,,D005185,A005185,PF005185
C0005185,21,normal,,,D005186,A005186,PF005186
C0005186,30,hard_negative,new_merchant_thin_history,,D005187,A005187,PF005187
C0005187,92,normal,,,D005188,A005188,PF005188
C0005188,8,normal,,,D005189,A005189,PF005189
C0005189,82,normal,,,D005190,A005190,PF005190
C0005190,30,normal,,,D005191,A005191,PF005191
C0005191,26,normal,,,D005192,A005192,PF005192
C0005192,80,normal,,,D005193,A005193,PF005193
C0005193,96,normal,,,D005194,A005194,PF005194
C0005194,99,normal,,,D005195,A005195,PF005195
C0005195,26,normal,,,D005196,A005196,PF005196
C0005196,59,adaptive_abuse,,AA_RING0093,D006199,A006199,PF006199
C0005197,29,normal,,,D005198,A005198,PF005198
C0005198,19,normal,,,D005199,A005199,PF005199
C0005199,38,normal,,,D005200,A005200,PF005200
C0005200,6,normal,,,D005201,A005201,PF005201
C0005201,16,naive_abuse,,NA_RING0069,D006069,A005202,PF006069
C0005202,59,normal,,,D005203,A005203,PF005203
C0005203,68,normal,,,D005204,A005204,PF005204
C0005204,27,adaptive_abuse,,AA_RING0042,D006148,A005205,PF006148
C0005205,55,naive_abuse,,NA_RING0070,D005206,A005206,PF005206
C0005206,76,naive_abuse,,NA_RING0081,D006081,A006081,PF006081
C0005207,89,normal,,,D005208,A005208,PF005208
C0005208,56,normal,,,D005209,A005209,PF005209
C0005209,24,normal,,,D005210,A005210,PF005210
C0005210,71,normal,,,D005211,A005211,PF005211
C0005211,17,normal,,,D005212,A005212,PF005212
C0005212,13,hard_negative,high_return_fashion,,D005213,A005213,PF005213
C0005213,35,normal,,,D005214,A005214,PF005214
C0005214,32,normal,,,D005215,A005215,PF005215
C0005215,14,normal,,,D005216,A005216,PF005216
C0005216,5,normal,,,D005217,A005217,PF005217
C0005217,94,normal,,,D005218,A005218,PF005218
C0005218,67,hard_negative,shared_household,HH0035,D005219,A006245,PF005219
C0005219,71,normal,,,D005220,A005220,PF005220
C0005220,6,hard_negative,high_return_fashion,,D005221,A005221,PF005221
C0005221,79,normal,,,D005222,A005222,PF005222
C0005222,36,hard_negative,shared_household,HH0047,D006257,A006257,PF005223
C0005223,74,normal,,,D005224,A005224,PF005224
C0005224,49,hard_negative,popular_product_volume,,D005225,A005225,PF005225
C0005225,24,hard_negative,high_return_fashion,,D005226,A005226,PF005226
C0005226,26,normal,,,D005227,A005227,PF005227
C0005227,14,normal,,,D005228,A005228,PF005228
C0005228,82,naive_abuse,,NA_RING0011,D006011,A005229,PF006011
C0005229,42,normal,,,D005230,A005230,PF005230
C0005230,78,hard_negative,promo_spike,,D005231,A005231,PF005231
C0005231,82,adaptive_abuse,,AA_RING0047,D005232,A006153,PF005232
C0005232,16,naive_abuse,,NA_RING0057,D006057,A006057,PF006057
C0005233,33,normal,,,D005234,A005234,PF005234
C0005234,12,normal,,,D005235,A005235,PF005235
C0005235,0,adaptive_abuse,,AA_RING0071,D006177,A006177,PF005236
C0005236,98,normal,,,D005237,A005237,PF005237
C0005237,66,normal,,,D005238,A005238,PF005238
C0005238,45,normal,,,D005239,A005239,PF005239
C0005239,20,hard_negative,high_return_fashion,,D005240,A005240,PF005240
C0005240,59,normal,,,D005241,A005241,PF005241
C0005241,54,normal,,,D005242,A005242,PF005242
C0005242,22,normal,,,D005243,A005243,PF005243
C0005243,1,hard_negative,new_merchant_thin_history,,D005244,A005244,PF005244
C0005244,46,normal,,,D005245,A005245,PF005245
C0005245,50,naive_abuse,,NA_RING0092,D005246,A005246,PF005246
C0005246,79,hard_negative,popular_product_volume,,D005247,A005247,PF005247
C0005247,39,adaptive_abuse,,AA_RING0018,D006124,A005248,PF006124
C0005248,9,naive_abuse,,NA_RING0036,D005249,A005249,PF006036
C0005249,88,normal,,,D005250,A005250,PF005250
C0005250,41,normal,,,D005251,A005251,PF005251
C0005251,72,normal,,,D005252,A005252,PF005252
C0005252,4,adaptive_abuse,,AA_RING0044,D006150,A005253,PF005253
C0005253,3,normal,,,D005254,A005254,PF005254
C0005254,2,normal,,,D005255,A005255,PF005255
C0005255,78,naive_abuse,,NA_RING0025,D006025,A005256,PF006025
C0005256,24,normal,,,D005257,A005257,PF005257
C0005257,79,naive_abuse,,NA_RING0091,D005258,A005258,PF006091
C0005258,94,normal,,,D005259,A005259,PF005259
C0005259,66,normal,,,D005260,A005260,PF005260
C0005260,98,normal,,,D005261,A005261,PF005261
C0005261,92,normal,,,D005262,A005262,PF005262
C0005262,72,normal,,,D005263,A005263,PF005263
C0005263,80,adaptive_abuse,,AA_RING0061,D006167,A005264,PF006167
C0005264,60,normal,,,D005265,A005265,PF005265
C0005265,21,normal,,,D005266,A005266,PF005266
C0005266,10,naive_abuse,,NA_RING0055,D006055,A006055,PF005267
C0005267,38,hard_negative,promo_spike,,D005268,A005268,PF005268
C0005268,47,normal,,,D005269,A005269,PF005269
C0005269,34,adaptive_abuse,,AA_RING0076,D006182,A005270,PF005270
C0005270,10,normal,,,D005271,A005271,PF005271
C0005271,50,normal,,,D005272,A005272,PF005272
C0005272,49,normal,,,D005273,A005273,PF005273
C0005273,95,hard_negative,popular_product_volume,,D005274,A005274,PF005274
C0005274,95,normal,,,D005275,A005275,PF005275
C0005275,61,normal,,,D005276,A005276,PF005276
C0005276,85,hard_negative,high_return_fashion,,D005277,A005277,PF005277
C0005277,31,normal,,,D005278,A005278,PF005278
C0005278,96,normal,,,D005279,A005279,PF005279
C0005279,94,hard_negative,popular_product_volume,,D005280,A005280,PF005280
C0005280,12,normal,,,D005281,A005281,PF005281
C0005281,70,normal,,,D005282,A005282,PF005282
C0005282,45,normal,,,D005283,A005283,PF005283
C0005283,26,adaptive_abuse,,AA_RING0015,D006121,A005284,PF006121
C0005284,41,normal,,,D005285,A005285,PF005285
C0005285,90,normal,,,D005286,A005286,PF005286
C0005286,92,normal,,,D005287,A005287,PF005287
C0005287,34,normal,,,D005288,A005288,PF005288
C0005288,46,adaptive_abuse,,AA_RING0079,D006185,A005289,PF005289
C0005289,51,normal,,,D005290,A005290,PF005290
C0005290,73,normal,,,D005291,A005291,PF005291
C0005291,47,normal,,,D005292,A005292,PF005292
C0005292,39,normal,,,D005293,A005293,PF005293
C0005293,92,normal,,,D005294,A005294,PF005294
C0005294,37,adaptive_abuse,,AA_RING0020,D006126,A006126,PF006126
C0005295,26,hard_negative,popular_product_volume,,D005296,A005296,PF005296
C0005296,32,normal,,,D005297,A005297,PF005297
C0005297,33,normal,,,D005298,A005298,PF005298
C0005298,55,normal,,,D005299,A005299,PF005299
C0005299,66,normal,,,D005300,A005300,PF005300
C0005300,13,normal,,,D005301,A005301,PF005301
C0005301,88,normal,,,D005302,A005302,PF005302
C0005302,25,hard_negative,high_return_fashion,,D005303,A005303,PF005303
C0005303,11,naive_abuse,,NA_RING0049,D005304,A006049,PF005304
C0005304,66,normal,,,D005305,A005305,PF005305
C0005305,20,adaptive_abuse,,AA_RING0059,D006165,A005306,PF005306
C0005306,75,normal,,,D005307,A005307,PF005307
C0005307,94,normal,,,D005308,A005308,PF005308
C0005308,69,naive_abuse,,NA_RING0074,D005309,A006074,PF006074
C0005309,77,normal,,,D005310,A005310,PF005310
C0005310,49,normal,,,D005311,A005311,PF005311
C0005311,34,hard_negative,new_merchant_thin_history,,D005312,A005312,PF005312
C0005312,61,normal,,,D005313,A005313,PF005313
C0005313,35,naive_abuse,,NA_RING0049,D006049,A006049,PF005314
C0005314,87,normal,,,D005315,A005315,PF005315
C0005315,46,naive_abuse,,NA_RING0025,D005316,A005316,PF006025
C0005316,49,normal,,,D005317,A005317,PF005317
C0005317,67,normal,,,D005318,A005318,PF005318
C0005318,18,normal,,,D005319,A005319,PF005319
C0005319,56,naive_abuse,,NA_RING0040,D006040,A005320,PF006040
C0005320,75,normal,,,D005321,A005321,PF005321
C0005321,77,naive_abuse,,NA_RING0049,D006049,A005322,PF006049
C0005322,22,normal,,,D005323,A005323,PF005323
C0005323,5,normal,,,D005324,A005324,PF005324
C0005324,19,normal,,,D005325,A005325,PF005325
C0005325,81,normal,,,D005326,A005326,PF005326
C0005326,26,adaptive_abuse,,AA_RING0083,D006189,A005327,PF006189
C0005327,5,normal,,,D005328,A005328,PF005328
C0005328,59,normal,,,D005329,A005329,PF005329
C0005329,88,normal,,,D005330,A005330,PF005330
C0005330,22,normal,,,D005331,A005331,PF005331
C0005331,4,normal,,,D005332,A005332,PF005332
C0005332,14,naive_abuse,,NA_RING0041,D006041,A005333,PF006041
C0005333,12,normal,,,D005334,A005334,PF005334
C0005334,20,normal,,,D005335,A005335,PF005335
C0005335,18,normal,,,D005336,A005336,PF005336
C0005336,63,normal,,,D005337,A005337,PF005337
C0005337,22,normal,,,D005338,A005338,PF005338
C0005338,54,normal,,,D005339,A005339,PF005339
C0005339,40,normal,,,D005340,A005340,PF005340
C0005340,65,hard_negative,high_return_fashion,,D005341,A005341,PF005341
C0005341,65,adaptive_abuse,,AA_RING0029,D006135,A006135,PF006135
C0005342,59,adaptive_abuse,,AA_RING0022,D006128,A005343,PF005343
C0005343,89,naive_abuse,,NA_RING0059,D006059,A005344,PF005344
C0005344,19,normal,,,D005345,A005345,PF005345
C0005345,52,hard_negative,promo_spike,,D005346,A005346,PF005346
C0005346,39,normal,,,D005347,A005347,PF005347
C0005347,53,normal,,,D005348,A005348,PF005348
C0005348,13,normal,,,D005349,A005349,PF005349
C0005349,31,normal,,,D005350,A005350,PF005350
C0005350,94,adaptive_abuse,,AA_RING0094,D006200,A006200,PF006200
C0005351,80,naive_abuse,,NA_RING0079,D006079,A005352,PF006079
C0005352,42,normal,,,D005353,A005353,PF005353
C0005353,11,normal,,,D005354,A005354,PF005354
C0005354,64,normal,,,D005355,A005355,PF005355
C0005355,30,normal,,,D005356,A005356,PF005356
C0005356,32,naive_abuse,,NA_RING0102,D006102,A006102,PF005357
C0005357,9,adaptive_abuse,,AA_RING0091,D006197,A005358,PF005358
C0005358,28,normal,,,D005359,A005359,PF005359
C0005359,21,normal,,,D005360,A005360,PF005360
C0005360,3,normal,,,D005361,A005361,PF005361
C0005361,58,normal,,,D005362,A005362,PF005362
C0005362,96,normal,,,D005363,A005363,PF005363
C0005363,12,normal,,,D005364,A005364,PF005364
C0005364,5,normal,,,D005365,A005365,PF005365
C0005365,10,normal,,,D005366,A005366,PF005366
C0005366,54,normal,,,D005367,A005367,PF005367
C0005367,82,hard_negative,high_return_fashion,,D005368,A005368,PF005368
C0005368,30,normal,,,D005369,A005369,PF005369
C0005369,11,naive_abuse,,NA_RING0086,D005370,A005370,PF006086
C0005370,9,normal,,,D005371,A005371,PF005371
C0005371,60,normal,,,D005372,A005372,PF005372
C0005372,35,normal,,,D005373,A005373,PF005373
C0005373,35,hard_negative,popular_product_volume,,D005374,A005374,PF005374
C0005374,23,normal,,,D005375,A005375,PF005375
C0005375,89,normal,,,D005376,A005376,PF005376
C0005376,37,normal,,,D005377,A005377,PF005377
C0005377,70,adaptive_abuse,,AA_RING0014,D006120,A006120,PF005378
C0005378,74,normal,,,D005379,A005379,PF005379
C0005379,5,normal,,,D005380,A005380,PF005380
C0005380,24,naive_abuse,,NA_RING0104,D006104,A005381,PF005381
C0005381,89,normal,,,D005382,A005382,PF005382
C0005382,88,normal,,,D005383,A005383,PF005383
C0005383,41,naive_abuse,,NA_RING0071,D005384,A005384,PF005384
C0005384,15,normal,,,D005385,A005385,PF005385
C0005385,29,normal,,,D005386,A005386,PF005386
C0005386,94,normal,,,D005387,A005387,PF005387
C0005387,67,normal,,,D005388,A005388,PF005388
C0005388,7,adaptive_abuse,,AA_RING0091,D006197,A005389,PF005389
C0005389,71,normal,,,D005390,A005390,PF005390
C0005390,14,normal,,,D005391,A005391,PF005391
C0005391,30,normal,,,D005392,A005392,PF005392
C0005392,48,normal,,,D005393,A005393,PF005393
C0005393,35,normal,,,D005394,A005394,PF005394
C0005394,69,normal,,,D005395,A005395,PF005395
C0005395,15,naive_abuse,,NA_RING0073,D006073,A005396,PF006073
C0005396,87,normal,,,D005397,A005397,PF005397
C0005397,59,hard_negative,high_return_fashion,,D005398,A005398,PF005398
C0005398,30,normal,,,D005399,A005399,PF005399
C0005399,95,normal,,,D005400,A005400,PF005400
C0005400,47,hard_negative,high_return_fashion,,D005401,A005401,PF005401
C0005401,41,hard_negative,shared_household,HH0001,D005402,A006211,PF006211
C0005402,2,normal,,,D005403,A005403,PF005403
C0005403,99,normal,,,D005404,A005404,PF005404
C0005404,84,naive_abuse,,NA_RING0030,D006030,A006030,PF006030
C0005405,17,normal,,,D005406,A005406,PF005406
C0005406,94,normal,,,D005407,A005407,PF005407
C0005407,79,normal,,,D005408,A005408,PF005408
C0005408,42,normal,,,D005409,A005409,PF005409
C0005409,92,normal,,,D005410,A005410,PF005410
C0005410,55,normal,,,D005411,A005411,PF005411
C0005411,68,adaptive_abuse,,AA_RING0025,D005412,A005412,PF005412
C0005412,18,normal,,,D005413,A005413,PF005413
C0005413,10,normal,,,D005414,A005414,PF005414
C0005414,52,adaptive_abuse,,AA_RING0098,D006204,A006204,PF005415
C0005415,32,normal,,,D005416,A005416,PF005416
C0005416,98,normal,,,D005417,A005417,PF005417
C0005417,8,normal,,,D005418,A005418,PF005418
C0005418,76,normal,,,D005419,A005419,PF005419
C0005419,60,normal,,,D005420,A005420,PF005420
C0005420,87,adaptive_abuse,,AA_RING0073,D006179,A005421,PF006179
C0005421,99,hard_negative,new_merchant_thin_history,,D005422,A005422,PF005422
C0005422,87,normal,,,D005423,A005423,PF005423
C0005423,37,normal,,,D005424,A005424,PF005424
C0005424,69,naive_abuse,,NA_RING0104,D006104,A005425,PF006104
C0005425,16,normal,,,D005426,A005426,PF005426
C0005426,48,naive_abuse,,NA_RING0083,D006083,A006083,PF006083
C0005427,26,normal,,,D005428,A005428,PF005428
C0005428,25,hard_negative,shared_household,HH0046,D006256,A006256,PF005429
C0005429,57,naive_abuse,,NA_RING0074,D006074,A005430,PF006074
C0005430,12,normal,,,D005431,A005431,PF005431
C0005431,56,normal,,,D005432,A005432,PF005432
C0005432,40,naive_abuse,,NA_RING0005,D006005,A006005,PF006005
C0005433,22,normal,,,D005434,A005434,PF005434
C0005434,56,normal,,,D005435,A005435,PF005435
C0005435,75,normal,,,D005436,A005436,PF005436
C0005436,61,normal,,,D005437,A005437,PF005437
C0005437,8,normal,,,D005438,A005438,PF005438
C0005438,56,normal,,,D005439,A005439,PF005439
C0005439,62,normal,,,D005440,A005440,PF005440
C0005440,68,naive_abuse,,NA_RING0062,D006062,A005441,PF006062
C0005441,42,normal,,,D005442,A005442,PF005442
C0005442,9,normal,,,D005443,A005443,PF005443
C0005443,12,normal,,,D005444,A005444,PF005444
C0005444,33,naive_abuse,,NA_RING0032,D006032,A005445,PF005445
C0005445,63,normal,,,D005446,A005446,PF005446
C0005446,73,naive_abuse,,NA_RING0018,D006018,A006018,PF005447
C0005447,67,normal,,,D005448,A005448,PF005448
C0005448,31,normal,,,D005449,A005449,PF005449
C0005449,44,adaptive_abuse,,AA_RING0051,D006157,A005450,PF006157
C0005450,4,naive_abuse,,NA_RING0072,D006072,A006072,PF006072
C0005451,79,normal,,,D005452,A005452,PF005452
C0005452,35,normal,,,D005453,A005453,PF005453
C0005453,50,normal,,,D005454,A005454,PF005454
C0005454,44,normal,,,D005455,A005455,PF005455
C0005455,28,naive_abuse,,NA_RING0015,D005456,A006015,PF005456
C0005456,16,naive_abuse,,NA_RING0091,D006091,A006091,PF006091
C0005457,95,normal,,,D005458,A005458,PF005458
C0005458,11,normal,,,D005459,A005459,PF005459
C0005459,94,normal,,,D005460,A005460,PF005460
C0005460,11,normal,,,D005461,A005461,PF005461
C0005461,9,hard_negative,promo_spike,,D005462,A005462,PF005462
C0005462,90,normal,,,D005463,A005463,PF005463
C0005463,94,normal,,,D005464,A005464,PF005464
C0005464,89,normal,,,D005465,A005465,PF005465
C0005465,77,adaptive_abuse,,AA_RING0004,D005466,A005466,PF006110
C0005466,49,normal,,,D005467,A005467,PF005467
C0005467,10,normal,,,D005468,A005468,PF005468
C0005468,59,normal,,,D005469,A005469,PF005469
